Transaction_ID,Customer_ID_internal,Account_Type_internal,Total_Balance_internal,Transaction_Amount_internal,Investment_Amount_internal,Investment_Type_internal,Transaction_Date_internal,Customer_ID_external,Account_Type_external,Total_Balance_external,Transaction_Amount_external,Investment_Amount_external,Investment_Type_external,Transaction_Date_external,status,amount_difference,date_difference_days,record_location
309578,206422,Business,14161,1639.0,47608,Recurring Deposit,2024-02-17,206422,Business,14161.0,1639.0,47608.0,Recurring Deposit,2024-02-17,MATCH,0.0,0.0,both
309579,205907,Savings,61042,3820.0,46203,Recurring Deposit,2024-11-14,205907,Savings,61042.0,3820.0,46203.0,Recurring Deposit,2024-11-14,MATCH,0.0,0.0,both
309580,205977,Business,25447,380.0,20928,Recurring Deposit,2023-05-06,205977,Business,25447.0,380.0,20928.0,Recurring Deposit,2023-05-06,MATCH,0.0,0.0,both
309581,200168,Business,21964,3751.0,38457,Fixed Deposit,2023-09-02,200168,Business,21964.0,3751.0,38457.0,Fixed Deposit,2023-09-02,MATCH,0.0,0.0,both
309582,201923,Savings,91441,156.0,18813,Fixed Deposit,2023-01-05,201923,Savings,91441.0,156.0,18813.0,Fixed Deposit,2023-01-05,MATCH,0.0,0.0,both
309583,206506,Current,84872,190.0,39708,Mutual Fund,2023-02-11,206506,Current,84872.0,190.0,39708.0,Mutual Fund,2023-02-11,MATCH,0.0,0.0,both
309584,207654,Current,83364,103.0,37519,Mutual Fund,2023-01-02,207654,Current,83364.0,103.0,37519.0,Mutual Fund,2023-01-02,MATCH,0.0,0.0,both
309585,206227,Savings,10303,632.0,18326,Recurring Deposit,2022-07-20,206227,Savings,10303.0,632.0,18326.0,Recurring Deposit,2022-07-20,MATCH,0.0,0.0,both
309586,203309,Savings,69878,514.0,28644,Fixed Deposit,2024-10-14,203309,Savings,69878.0,514.0,28644.0,Fixed Deposit,2024-10-14,MATCH,0.0,0.0,both
309587,207625,Current,76292,735.0,17841,Recurring Deposit,2023-04-27,207625,Current,76292.0,735.0,17841.0,Recurring Deposit,2023-04-27,MATCH,0.0,0.0,both
309588,207873,Business,74491,362.0,46264,Recurring Deposit,2025-01-30,207873,Business,74491.0,362.0,46264.0,Recurring Deposit,2025-01-30,MATCH,0.0,0.0,both
309589,208700,Savings,84981,844.0,22037,Mutual Fund,2022-09-02,208700,Savings,84981.0,844.0,22037.0,Mutual Fund,2022-09-02,MATCH,0.0,0.0,both
309590,204076,Savings,58852,410.0,45399,Fixed Deposit,2024-01-23,204076,Savings,58852.0,410.0,45399.0,Fixed Deposit,2024-01-23,MATCH,0.0,0.0,both
309591,206984,Savings,17932,706.0,31137,Mutual Fund,2024-06-28,206984,Savings,17932.0,706.0,31137.0,Mutual Fund,2024-06-28,MATCH,0.0,0.0,both
309592,205117,Savings,33752,1644.0,40706,Recurring Deposit,2022-04-17,205117,Savings,33752.0,1644.0,40706.0,Recurring Deposit,2022-04-17,MATCH,0.0,0.0,both
309593,200873,Current,72139,3086.0,31259,Mutual Fund,2022-03-30,200873,Current,72139.0,3086.0,31259.0,Mutual Fund,2022-03-30,MATCH,0.0,0.0,both
309594,203842,Current,17228,208.0,43268,Mutual Fund,2023-11-24,203842,Current,17228.0,208.0,43268.0,Mutual Fund,2023-11-24,MATCH,0.0,0.0,both
309595,205823,Savings,10431,2433.0,14317,Mutual Fund,2022-09-18,205823,Savings,10431.0,2433.0,14317.0,Mutual Fund,2022-09-18,MATCH,0.0,0.0,both
309596,200181,Current,75800,4750.98,10363,Fixed Deposit,2022-04-10,200181,Current,75800.0,4750.98,10363.0,Fixed Deposit,2022-04-10,MATCH,0.0,0.0,both
309597,208198,Current,23250,4195.0,38860,Mutual Fund,2022-12-12,208198,Current,23250.0,4195.0,38860.0,Mutual Fund,2022-12-12,MATCH,0.0,0.0,both
309598,204760,Current,29579,3623.0,35634,Recurring Deposit,2025-01-02,204760,Current,29579.0,3623.0,35634.0,Recurring Deposit,2025-01-02,MATCH,0.0,0.0,both
309599,200407,Business,41377,4256.0,17017,Fixed Deposit,2024-03-31,200407,Business,41377.0,4256.0,17017.0,Fixed Deposit,2024-03-31,MATCH,0.0,0.0,both
309600,206405,Savings,56310,2097.51,44622,Recurring Deposit,2024-03-04,206405,Savings,56310.0,2097.51,44622.0,Recurring Deposit,2024-03-04,MATCH,0.0,0.0,both
309601,209614,Savings,99214,4568.0,26010,Fixed Deposit,2025-02-27,209614,Savings,99214.0,4568.0,26010.0,Fixed Deposit,2025-02-27,MATCH,0.0,0.0,both
309602,209806,Savings,99820,2394.0,40913,Fixed Deposit,2023-12-10,209806,Savings,99820.0,2394.0,40913.0,Fixed Deposit,2023-12-10,MATCH,0.0,0.0,both
309603,207356,Savings,22485,4618.0,9568,Fixed Deposit,2025-01-05,207356,Savings,22485.0,4618.0,9568.0,Fixed Deposit,2025-01-05,MATCH,0.0,0.0,both
309604,208058,Current,57928,3545.66,21997,Mutual Fund,2024-10-10,208058,Current,57928.0,3545.66,21997.0,Mutual Fund,2024-10-10,MATCH,0.0,0.0,both
309605,200825,Current,7886,437.0,45308,Fixed Deposit,2024-04-15,200825,Current,7886.0,437.0,45308.0,Fixed Deposit,2024-04-15,MATCH,0.0,0.0,both
309606,205740,Business,77780,3962.0,46887,Mutual Fund,2023-07-04,205740,Business,77780.0,3962.0,46887.0,Mutual Fund,2023-07-04,MATCH,0.0,0.0,both
309607,200095,Savings,60180,3360.0,8943,Recurring Deposit,2024-11-05,200095,Savings,60180.0,3360.0,8943.0,Recurring Deposit,2024-11-05,MATCH,0.0,0.0,both
309608,208590,Business,55144,712.0,24313,Fixed Deposit,2024-11-03,208590,Business,55144.0,712.0,24313.0,Fixed Deposit,2024-11-03,MATCH,0.0,0.0,both
309609,201261,Business,72982,2911.0,30077,Fixed Deposit,2023-10-02,201261,Business,72982.0,2911.0,30077.0,Fixed Deposit,2023-10-02,MATCH,0.0,0.0,both
309610,206023,Business,85984,3142.07,4781,Fixed Deposit,2025-02-25,206023,Business,85984.0,3142.07,4781.0,Fixed Deposit,2025-02-25,MATCH,0.0,0.0,both
309611,207700,Business,54383,2835.0,40542,Fixed Deposit,2025-01-30,207700,Business,54383.0,2835.0,40542.0,Fixed Deposit,2025-01-30,MATCH,0.0,0.0,both
309612,207980,Current,74965,2131.0,36682,Recurring Deposit,2025-02-25,207980,Current,74965.0,2131.0,36682.0,Recurring Deposit,2025-02-25,MATCH,0.0,0.0,both
309613,208920,Business,45597,2681.0,27274,Mutual Fund,2025-02-01,208920,Business,45597.0,2681.0,27274.0,Mutual Fund,2025-02-01,MATCH,0.0,0.0,both
309614,205090,Current,58430,3530.0,38164,Recurring Deposit,2023-11-24,205090,Current,58430.0,3530.0,38164.0,Recurring Deposit,2023-11-24,MATCH,0.0,0.0,both
309615,201656,Current,19659,4119.0,38367,Mutual Fund,2023-07-04,201656,Current,19659.0,4119.0,38367.0,Mutual Fund,2023-07-04,MATCH,0.0,0.0,both
309616,208999,Business,98228,616.0,8477,Mutual Fund,2022-08-04,208999,Business,98228.0,616.0,8477.0,Mutual Fund,2022-08-04,MATCH,0.0,0.0,both
309617,205469,Savings,30101,2902.0,27808,Fixed Deposit,2022-10-01,205469,Savings,30101.0,2902.0,27808.0,Fixed Deposit,2022-10-01,MATCH,0.0,0.0,both
309618,205470,Current,45305,2231.0,2103,Recurring Deposit,2022-10-16,205470,Current,45305.0,2231.0,2103.0,Recurring Deposit,2022-10-16,MATCH,0.0,0.0,both
309619,208958,Savings,84523,435.0,12466,Mutual Fund,2022-04-11,208958,Savings,84523.0,435.0,12466.0,Mutual Fund,2022-04-11,MATCH,0.0,0.0,both
309620,205130,Current,64174,3433.0,44055,Mutual Fund,2023-01-11,205130,Current,64174.0,3433.0,44055.0,Mutual Fund,2023-01-11,MATCH,0.0,0.0,both
309621,205241,Current,9789,3425.0,26044,Fixed Deposit,2022-09-10,205241,Current,9789.0,3425.0,26044.0,Fixed Deposit,2022-09-10,MATCH,0.0,0.0,both
309622,200381,Business,6994,163.0,33022,Recurring Deposit,2022-04-14,200381,Business,6994.0,163.0,33022.0,Recurring Deposit,2022-04-14,MATCH,0.0,0.0,both
309623,200294,Business,28114,3997.0,22685,Fixed Deposit,2025-03-06,200294,Business,28114.0,3997.0,22685.0,Fixed Deposit,2025-03-06,MATCH,0.0,0.0,both
309624,200054,Savings,82739,2401.0,24101,Mutual Fund,2023-01-07,200054,Savings,82739.0,2401.0,24101.0,Mutual Fund,2023-01-07,MATCH,0.0,0.0,both
309625,205963,Current,94591,483.0,12961,Fixed Deposit,2022-05-01,205963,Current,94591.0,483.0,12961.0,Fixed Deposit,2022-05-01,MATCH,0.0,0.0,both
309626,208834,Savings,72470,224.0,32660,Recurring Deposit,2023-02-09,208834,Savings,72470.0,224.0,32660.0,Recurring Deposit,2023-02-09,MATCH,0.0,0.0,both
309627,205546,Business,3084,2679.0,18107,Fixed Deposit,2024-04-06,205546,Business,3084.0,2679.0,18107.0,Fixed Deposit,2024-04-06,MATCH,0.0,0.0,both
309628,200079,Business,29871,4172.0,18232,Recurring Deposit,2024-12-22,200079,Business,29871.0,4172.0,18232.0,Recurring Deposit,2024-12-22,MATCH,0.0,0.0,both
309629,208831,Savings,19474,4643.0,43462,Mutual Fund,2022-11-01,208831,Savings,19474.0,4643.0,43462.0,Mutual Fund,2022-11-01,MATCH,0.0,0.0,both
309630,209704,Savings,49337,1100.7,4059,Mutual Fund,2024-12-24,209704,Savings,49337.0,1100.7,4059.0,Mutual Fund,2024-12-24,MATCH,0.0,0.0,both
309631,205370,Current,36569,4454.0,15767,Recurring Deposit,2023-03-31,205370,Current,36569.0,4454.0,15767.0,Recurring Deposit,2023-03-31,MATCH,0.0,0.0,both
309632,202343,Savings,17214,2383.0,11911,Fixed Deposit,2024-01-26,202343,Savings,17214.0,2383.0,11911.0,Fixed Deposit,2024-01-26,MATCH,0.0,0.0,both
309633,203906,Savings,48589,3559.0,49519,Recurring Deposit,2024-11-17,203906,Savings,48589.0,3559.0,49519.0,Recurring Deposit,2024-11-17,MATCH,0.0,0.0,both
309634,204834,Business,69241,4357.0,38937,Recurring Deposit,2024-07-04,204834,Business,69241.0,4357.0,38937.0,Recurring Deposit,2024-07-04,MATCH,0.0,0.0,both
309635,200898,Business,97178,2360.0,8560,Mutual Fund,2023-01-11,200898,Business,97178.0,2360.0,8560.0,Mutual Fund,2023-01-11,MATCH,0.0,0.0,both
309636,203998,Savings,44722,2575.0,12897,Fixed Deposit,2022-08-01,203998,Savings,44722.0,2575.0,12897.0,Fixed Deposit,2022-08-01,MATCH,0.0,0.0,both
309637,201512,Business,48034,6050.18,37164,Recurring Deposit,2023-07-01,201512,Business,48034.0,6050.18,37164.0,Recurring Deposit,2023-07-01,MATCH,0.0,0.0,both
309638,201820,Business,41102,525.0,36244,Recurring Deposit,2024-03-09,201820,Business,41102.0,525.0,36244.0,Recurring Deposit,2024-03-09,MATCH,0.0,0.0,both
309639,207293,Business,50485,3735.0,31412,Fixed Deposit,2022-11-06,207293,Business,50485.0,3735.0,31412.0,Fixed Deposit,2022-11-06,MATCH,0.0,0.0,both
309640,202815,Business,9047,1575.0,21632,Mutual Fund,2024-03-26,202815,Business,9047.0,1575.0,21632.0,Mutual Fund,2024-03-26,MATCH,0.0,0.0,both
309641,209504,Current,84197,239.0,23878,Mutual Fund,2024-01-05,209504,Current,84197.0,239.0,23878.0,Mutual Fund,2024-01-05,MATCH,0.0,0.0,both
309642,202021,Current,29908,2258.0,49865,Fixed Deposit,2022-04-23,202021,Current,29908.0,2258.0,49865.0,Fixed Deposit,2022-04-23,MATCH,0.0,0.0,both
309643,203250,Savings,90509,3141.0,10168,Mutual Fund,2022-09-17,203250,Savings,90509.0,3141.0,10168.0,Mutual Fund,2022-09-17,MATCH,0.0,0.0,both
309644,205199,Current,73374,214.0,44576,Mutual Fund,2022-12-04,205199,Current,73374.0,214.0,44576.0,Mutual Fund,2022-12-04,MATCH,0.0,0.0,both
309645,204192,Savings,33880,139.0,7297,Fixed Deposit,2022-11-12,204192,Savings,33880.0,139.0,7297.0,Fixed Deposit,2022-11-12,MATCH,0.0,0.0,both
309646,200029,Current,58732,3605.0,33083,Fixed Deposit,2025-03-16,200029,Current,58732.0,3605.0,33083.0,Fixed Deposit,2025-03-16,MATCH,0.0,0.0,both
309647,200993,Current,63328,209.0,22509,Mutual Fund,2024-02-10,200993,Current,63328.0,209.0,22509.0,Mutual Fund,2024-02-10,MATCH,0.0,0.0,both
309648,205794,Savings,38553,4107.0,28231,Mutual Fund,2024-04-12,205794,Savings,38553.0,4107.0,28231.0,Mutual Fund,2024-04-12,MATCH,0.0,0.0,both
309649,201286,Savings,33553,636.0,12744,Recurring Deposit,2024-03-22,201286,Savings,33553.0,636.0,12744.0,Recurring Deposit,2024-03-22,MATCH,0.0,0.0,both
309650,209055,Savings,59770,4828.0,44475,Mutual Fund,2022-04-20,209055,Savings,59770.0,4828.0,44475.0,Mutual Fund,2022-04-20,MATCH,0.0,0.0,both
309651,205185,Business,44681,2878.0,47395,Recurring Deposit,2024-02-17,205185,Business,44681.0,2878.0,47395.0,Recurring Deposit,2024-02-17,MATCH,0.0,0.0,both
309652,206879,Business,15644,4751.0,24562,Fixed Deposit,2024-09-15,206879,Business,15644.0,4751.0,24562.0,Fixed Deposit,2024-09-15,MATCH,0.0,0.0,both
309653,204948,Business,78775,2148.0,4630,Recurring Deposit,2023-04-01,204948,Business,78775.0,2148.0,4630.0,Recurring Deposit,2023-04-01,MATCH,0.0,0.0,both
309654,205904,Savings,10236,3725.0,21394,Mutual Fund,2023-01-27,205904,Savings,10236.0,3725.0,21394.0,Mutual Fund,2023-01-27,MATCH,0.0,0.0,both
309655,207437,Business,22804,4197.0,10894,Recurring Deposit,2023-06-22,207437,Business,22804.0,4197.0,10894.0,Recurring Deposit,2023-06-22,MATCH,0.0,0.0,both
309656,209249,Current,40903,3334.0,8578,Mutual Fund,2024-08-21,209249,Current,40903.0,3334.0,8578.0,Mutual Fund,2024-08-21,MATCH,0.0,0.0,both
309657,208787,Current,96803,1401.0,41871,Mutual Fund,2023-11-19,208787,Current,96803.0,1401.0,41871.0,Mutual Fund,2023-11-19,MATCH,0.0,0.0,both
309658,201940,Current,60316,1042.0,3529,Mutual Fund,2022-06-08,201940,Current,60316.0,1042.0,3529.0,Mutual Fund,2022-06-08,MATCH,0.0,0.0,both
309659,206831,Current,65501,328.0,29717,Fixed Deposit,2023-08-21,206831,Current,65501.0,328.0,29717.0,Fixed Deposit,2023-08-21,MATCH,0.0,0.0,both
309660,202361,Business,12794,3540.0,6705,Recurring Deposit,2022-04-02,202361,Business,12794.0,3540.0,6705.0,Recurring Deposit,2022-04-02,MATCH,0.0,0.0,both
309661,205574,Business,23999,877.0,1062,Recurring Deposit,2022-08-27,205574,Business,23999.0,877.0,1062.0,Recurring Deposit,2022-08-27,MATCH,0.0,0.0,both
309662,209193,Current,69386,470.0,29839,Recurring Deposit,2024-11-24,209193,Current,69386.0,470.0,29839.0,Recurring Deposit,2024-11-24,MATCH,0.0,0.0,both
309663,200156,Savings,35641,201.0,9871,Recurring Deposit,2024-01-20,200156,Savings,35641.0,201.0,9871.0,Recurring Deposit,2024-01-20,MATCH,0.0,0.0,both
309664,202952,Current,73440,4397.0,40003,Mutual Fund,2023-12-26,202952,Current,73440.0,4397.0,40003.0,Mutual Fund,2023-12-26,MATCH,0.0,0.0,both
309665,201230,Current,58357,3342.0,29572,Recurring Deposit,2024-04-29,201230,Current,58357.0,3342.0,29572.0,Recurring Deposit,2024-04-29,MATCH,0.0,0.0,both
309666,207579,Savings,6717,4784.0,24829,Recurring Deposit,2024-09-04,207579,Savings,6717.0,4784.0,24829.0,Recurring Deposit,2024-09-04,MATCH,0.0,0.0,both
309667,201189,Savings,9806,2862.0,22448,Fixed Deposit,2024-10-01,201189,Savings,9806.0,2862.0,22448.0,Fixed Deposit,2024-10-01,MATCH,0.0,0.0,both
309668,207694,Business,30963,2283.0,47796,Fixed Deposit,2024-07-29,207694,Business,30963.0,2283.0,47796.0,Fixed Deposit,2024-07-29,MATCH,0.0,0.0,both
309669,204600,Savings,87704,4666.0,37130,Recurring Deposit,2023-06-15,204600,Savings,87704.0,4666.0,37130.0,Recurring Deposit,2023-06-15,MATCH,0.0,0.0,both
309670,200543,Savings,23219,1223.0,25602,Fixed Deposit,2022-05-17,200543,Savings,23219.0,1223.0,25602.0,Fixed Deposit,2022-05-17,MATCH,0.0,0.0,both
309671,201575,Business,4074,2154.0,10662,Fixed Deposit,2024-04-16,201575,Business,4074.0,2154.0,10662.0,Fixed Deposit,2024-04-16,MATCH,0.0,0.0,both
309672,209291,Business,19535,877.0,38924,Fixed Deposit,2023-12-01,209291,Business,19535.0,877.0,38924.0,Fixed Deposit,2023-12-01,MATCH,0.0,0.0,both
309673,205889,Current,37506,495.0,28634,Mutual Fund,2024-04-14,205889,Current,37506.0,495.0,28634.0,Mutual Fund,2024-04-14,MATCH,0.0,0.0,both
309674,205864,Current,34499,578.0,45542,Fixed Deposit,2024-05-26,205864,Current,34499.0,578.0,45542.0,Fixed Deposit,2024-05-26,MATCH,0.0,0.0,both
309675,208483,Savings,31161,1032.0,38529,Fixed Deposit,2024-09-24,208483,Savings,31161.0,1032.0,38529.0,Fixed Deposit,2024-09-24,MATCH,0.0,0.0,both
309676,201433,Business,5084,253.0,44618,Recurring Deposit,2024-10-25,201433,Business,5084.0,253.0,44618.0,Recurring Deposit,2024-10-25,MATCH,0.0,0.0,both
309677,200612,Savings,55644,104.0,31601,Recurring Deposit,2025-02-07,200612,Savings,55644.0,104.0,31601.0,Recurring Deposit,2025-02-07,MATCH,0.0,0.0,both
309678,202640,Savings,95872,874.0,27515,Mutual Fund,2024-04-16,202640,Savings,95872.0,874.0,27515.0,Mutual Fund,2024-04-16,MATCH,0.0,0.0,both
309679,207288,Current,90598,1415.0,39256,Fixed Deposit,2023-03-16,207288,Current,90598.0,1415.0,39256.0,Fixed Deposit,2023-03-16,MATCH,0.0,0.0,both
309680,207678,Savings,90998,1546.0,46577,Recurring Deposit,2022-06-23,207678,Savings,90998.0,1546.0,46577.0,Recurring Deposit,2022-06-23,MATCH,0.0,0.0,both
309681,208922,Savings,36567,353.0,34309,Mutual Fund,2024-06-18,208922,Savings,36567.0,353.0,34309.0,Mutual Fund,2024-06-18,MATCH,0.0,0.0,both
309682,206377,Current,47106,2503.0,18994,Recurring Deposit,2022-04-19,206377,Current,47106.0,2503.0,18994.0,Recurring Deposit,2022-04-19,MATCH,0.0,0.0,both
309683,208409,Current,37622,3353.0,45687,Recurring Deposit,2024-01-05,208409,Current,37622.0,3353.0,45687.0,Recurring Deposit,2024-01-05,MATCH,0.0,0.0,both
309684,209677,Business,68741,3433.0,26990,Fixed Deposit,2024-09-01,209677,Business,68741.0,3433.0,26990.0,Fixed Deposit,2024-09-01,MATCH,0.0,0.0,both
309685,207506,Current,47794,3128.0,37981,Recurring Deposit,2023-07-24,207506,Current,47794.0,3128.0,37981.0,Recurring Deposit,2023-07-24,MATCH,0.0,0.0,both
309686,201770,Business,93858,678.0,22398,Fixed Deposit,2024-07-27,201770,Business,93858.0,678.0,22398.0,Fixed Deposit,2024-07-27,MATCH,0.0,0.0,both
309687,205696,Business,19348,202.0,35343,Fixed Deposit,2022-06-27,205696,Business,19348.0,202.0,35343.0,Fixed Deposit,2022-06-27,MATCH,0.0,0.0,both
309688,208437,Current,60981,1393.0,17384,Recurring Deposit,2023-05-11,208437,Current,60981.0,1393.0,17384.0,Recurring Deposit,2023-05-11,MATCH,0.0,0.0,both
309689,200403,Current,54548,2142.0,29972,Mutual Fund,2024-12-22,200403,Current,54548.0,2142.0,29972.0,Mutual Fund,2024-12-22,MATCH,0.0,0.0,both
309690,206112,Current,45891,6515.9,7918,Recurring Deposit,2023-12-29,206112,Current,45891.0,6515.9,7918.0,Recurring Deposit,2023-12-29,MATCH,0.0,0.0,both
309691,202080,Savings,77999,2120.0,17680,Mutual Fund,2024-03-25,202080,Savings,77999.0,2120.0,17680.0,Mutual Fund,2024-03-25,MATCH,0.0,0.0,both
309692,209640,Current,40356,3299.0,11563,Recurring Deposit,2022-09-18,209640,Current,40356.0,3299.0,11563.0,Recurring Deposit,2022-09-18,MATCH,0.0,0.0,both
309693,208460,Business,79090,2354.0,20969,Fixed Deposit,2024-04-27,208460,Business,79090.0,2354.0,20969.0,Fixed Deposit,2024-04-27,MATCH,0.0,0.0,both
309694,209968,Business,21557,1619.0,10488,Mutual Fund,2024-11-12,209968,Business,21557.0,1619.0,10488.0,Mutual Fund,2024-11-12,MATCH,0.0,0.0,both
309695,206442,Business,17050,3579.0,48591,Recurring Deposit,2024-12-18,206442,Business,17050.0,3579.0,48591.0,Recurring Deposit,2024-12-18,MATCH,0.0,0.0,both
309696,208304,Current,66496,4748.0,18800,Recurring Deposit,2023-09-10,208304,Current,66496.0,4748.0,18800.0,Recurring Deposit,2023-09-10,MATCH,0.0,0.0,both
309697,203912,Business,39089,4445.0,6770,Fixed Deposit,2024-02-15,203912,Business,39089.0,4445.0,6770.0,Fixed Deposit,2024-02-15,MATCH,0.0,0.0,both
309698,205623,Business,5323,2457.0,26899,Recurring Deposit,2025-03-08,205623,Business,5323.0,2457.0,26899.0,Recurring Deposit,2025-03-08,MATCH,0.0,0.0,both
309699,205101,Savings,94606,1760.0,15930,Fixed Deposit,2024-01-27,205101,Savings,94606.0,1760.0,15930.0,Fixed Deposit,2024-01-27,MATCH,0.0,0.0,both
309700,209536,Current,14335,3517.0,27039,Mutual Fund,2022-04-22,209536,Current,14335.0,3517.0,27039.0,Mutual Fund,2022-04-22,MATCH,0.0,0.0,both
309701,207715,Current,25197,776.0,33525,Recurring Deposit,2022-11-26,207715,Current,25197.0,776.0,33525.0,Recurring Deposit,2022-11-26,MATCH,0.0,0.0,both
309702,200205,Business,82299,195.0,17462,Recurring Deposit,2023-06-11,200205,Business,82299.0,195.0,17462.0,Recurring Deposit,2023-06-11,MATCH,0.0,0.0,both
309703,201909,Savings,12274,4284.0,49558,Fixed Deposit,2023-01-13,201909,Savings,12274.0,4284.0,49558.0,Fixed Deposit,2023-01-13,MATCH,0.0,0.0,both
309704,209172,Business,63578,4030.0,33711,Fixed Deposit,2024-03-18,209172,Business,63578.0,4030.0,33711.0,Fixed Deposit,2024-03-18,MATCH,0.0,0.0,both
309705,209450,Savings,40714,4088.0,16904,Recurring Deposit,2023-09-06,209450,Savings,40714.0,4088.0,16904.0,Recurring Deposit,2023-09-06,MATCH,0.0,0.0,both
309706,202644,Business,57525,4410.0,36457,Mutual Fund,2024-01-30,202644,Business,57525.0,4410.0,36457.0,Mutual Fund,2024-01-30,MATCH,0.0,0.0,both
309707,209951,Business,34857,4129.0,37865,Fixed Deposit,2023-03-16,209951,Business,34857.0,4129.0,37865.0,Fixed Deposit,2023-03-16,MATCH,0.0,0.0,both
309708,200039,Current,28268,2862.0,2083,Mutual Fund,2024-05-17,200039,Current,28268.0,2862.0,2083.0,Mutual Fund,2024-05-17,MATCH,0.0,0.0,both
309709,206539,Savings,18062,2318.0,29051,Mutual Fund,2023-02-25,206539,Savings,18062.0,2318.0,29051.0,Mutual Fund,2023-02-25,MATCH,0.0,0.0,both
309710,203676,Savings,25654,3485.0,48225,Mutual Fund,2024-09-18,203676,Savings,25654.0,3485.0,48225.0,Mutual Fund,2024-09-18,MATCH,0.0,0.0,both
309711,203968,Savings,98236,3206.0,16441,Fixed Deposit,2025-02-17,203968,Savings,98236.0,3206.0,16441.0,Fixed Deposit,2025-02-17,MATCH,0.0,0.0,both
309712,207951,Current,46788,3479.0,37564,Fixed Deposit,2023-08-29,207951,Current,46788.0,3479.0,37564.0,Fixed Deposit,2023-08-29,MATCH,0.0,0.0,both
309713,203059,Current,10650,3410.0,48682,Mutual Fund,2024-10-11,203059,Current,10650.0,3410.0,48682.0,Mutual Fund,2024-10-11,MATCH,0.0,0.0,both
309714,202353,Business,3452,898.0,27768,Fixed Deposit,2025-01-04,202353,Business,3452.0,898.0,27768.0,Fixed Deposit,2025-01-04,MATCH,0.0,0.0,both
309715,209961,Savings,45197,1968.0,43981,Recurring Deposit,2024-03-17,209961,Savings,45197.0,1968.0,43981.0,Recurring Deposit,2024-03-17,MATCH,0.0,0.0,both
309716,206998,Savings,32219,4429.0,20395,Mutual Fund,2022-10-10,206998,Savings,32219.0,4429.0,20395.0,Mutual Fund,2022-10-10,MATCH,0.0,0.0,both
309717,201007,Business,16779,237.0,34952,Recurring Deposit,2023-06-19,201007,Business,16779.0,237.0,34952.0,Recurring Deposit,2023-06-19,MATCH,0.0,0.0,both
309718,204027,Business,86773,659.0,2249,Fixed Deposit,2023-11-17,204027,Business,86773.0,659.0,2249.0,Fixed Deposit,2023-11-17,MATCH,0.0,0.0,both
309719,207300,Business,36232,3657.0,48916,Recurring Deposit,2023-12-28,207300,Business,36232.0,3657.0,48916.0,Recurring Deposit,2023-12-28,MATCH,0.0,0.0,both
309720,203988,Business,24062,2984.0,17565,Mutual Fund,2025-01-29,203988,Business,24062.0,2984.0,17565.0,Mutual Fund,2025-01-29,MATCH,0.0,0.0,both
309721,201617,Savings,24763,1955.0,24967,Recurring Deposit,2024-12-28,201617,Savings,24763.0,1955.0,24967.0,Recurring Deposit,2024-12-28,MATCH,0.0,0.0,both
309722,208340,Business,50317,2964.0,10530,Fixed Deposit,2023-10-01,208340,Business,50317.0,2964.0,10530.0,Fixed Deposit,2023-10-01,MATCH,0.0,0.0,both
